date,county,county_fips,party,voters,election
2000-05-22,Dewey,46041,democratic,2025,primary
2000-05-22,Dewey,46041,other,385,primary
2000-05-22,Dewey,46041,republican,970,primary
2000-05-22,Douglas,46043,democratic,487,primary
2000-05-22,Douglas,46043,other,105,primary
2000-05-22,Douglas,46043,republican,1787,primary
2000-05-22,Edmunds,46045,democratic,1422,primary
2000-05-22,Edmunds,46045,other,194,primary
2000-05-22,Edmunds,46045,republican,1422,primary
2000-05-22,Fall River,46047,democratic,1497,primary
2000-05-22,Fall River,46047,other,766,primary
2000-05-22,Fall River,46047,republican,2645,primary
2000-05-22,Faulk,46049,democratic,676,primary
2000-05-22,Faulk,46049,other,174,primary
2000-05-22,Faulk,46049,republican,913,primary
2000-05-22,Grant,46051,democratic,2030,primary
2000-05-22,Grant,46051,other,684,primary
2000-05-22,Grant,46051,republican,2409,primary
2000-05-22,Gregory,46053,democratic,1525,primary
2000-05-22,Gregory,46053,other,237,primary
2000-05-22,Gregory,46053,republican,1670,primary
2000-05-22,Haakon,46055,democratic,385,primary
2000-05-22,Haakon,46055,other,56,primary
2000-05-22,Haakon,46055,republican,1116,primary
2000-05-22,Hamlin,46057,democratic,1220,primary
2000-05-22,Hamlin,46057,other,353,primary
2000-05-22,Hamlin,46057,republican,2005,primary
2000-05-22,Hand,46059,democratic,1122,primary
2000-05-22,Hand,46059,other,209,primary
2000-05-22,Hand,46059,republican,1590,primary
2000-05-22,Hanson,46061,democratic,940,primary
2000-05-22,Hanson,46061,other,462,primary
2000-05-22,Hanson,46061,republican,841,primary
2000-05-22,Harding,46063,democratic,184,primary
2000-05-22,Harding,46063,other,37,primary
2000-05-22,Harding,46063,republican,734,primary
2000-05-22,Hughes,46065,democratic,2793,primary
2000-05-22,Hughes,46065,other,996,primary
2000-05-22,Hughes,46065,republican,6809,primary
2000-05-22,Hutchinson,46067,democratic,1404,primary
2000-05-22,Hutchinson,46067,other,310,primary
2000-05-22,Hutchinson,46067,republican,3870,primary
2000-05-22,Hyde,46069,democratic,447,primary
2000-05-22,Hyde,46069,other,82,primary
2000-05-22,Hyde,46069,republican,710,primary
2000-05-22,Jackson,46071,democratic,659,primary
2000-05-22,Jackson,46071,other,144,primary
2000-05-22,Jackson,46071,republican,881,primary
2000-05-22,Jerauld,46073,democratic,698,primary
2000-05-22,Jerauld,46073,other,105,primary
2000-05-22,Jerauld,46073,republican,836,primary
2000-05-22,Jones,46075,democratic,188,primary
2000-05-22,Jones,46075,other,34,primary
2000-05-22,Jones,46075,republican,622,primary
2000-05-22,Kingsbury,46077,democratic,1357,primary
2000-05-22,Kingsbury,46077,other,387,primary
2000-05-22,Kingsbury,46077,republican,2307,primary
2000-05-22,Lake,46079,democratic,2947,primary
2000-05-22,Lake,46079,other,617,primary
2000-05-22,Lake,46079,republican,3619,primary
2000-05-22,Lawrence,46081,democratic,4100,primary
2000-05-22,Lawrence,46081,other,1993,primary
2000-05-22,Lawrence,46081,republican,7766,primary
2000-05-22,Lincoln,46083,democratic,4418,primary
2000-05-22,Lincoln,46083,other,1784,primary
2000-05-22,Lincoln,46083,republican,6925,primary
2000-05-22,Lyman,46085,democratic,943,primary
2000-05-22,Lyman,46085,other,129,primary
2000-05-22,Lyman,46085,republican,1227,primary
2000-05-22,McCook,46087,democratic,1595,primary
2000-05-22,McCook,46087,other,428,primary
2000-05-22,McCook,46087,republican,1891,primary
2000-05-22,McPherson,46089,democratic,419,primary
2000-05-22,McPherson,46089,other,185,primary
2000-05-22,McPherson,46089,republican,1612,primary
2000-05-22,Marshall,46091,democratic,1485,primary
2000-05-22,Marshall,46091,other,161,primary
2000-05-22,Marshall,46091,republican,1223,primary
2000-05-22,Meade,46093,democratic,3805,primary
2000-05-22,Meade,46093,other,2187,primary
2000-05-22,Meade,46093,republican,7712,primary
2000-05-22,Mellette,46095,democratic,540,primary
2000-05-22,Mellette,46095,other,95,primary
2000-05-22,Mellette,46095,republican,593,primary
2000-05-22,Miner,46097,democratic,1012,primary
2000-05-22,Miner,46097,other,213,primary
2000-05-22,Miner,46097,republican,696,primary
2000-05-22,Minnehaha,46099,democratic,33083,primary
2000-05-22,Minnehaha,46099,other,10177,primary
2000-05-22,Minnehaha,46099,republican,37482,primary
2000-05-22,Moody,46101,democratic,1777,primary
2000-05-22,Moody,46101,other,443,primary
2000-05-22,Moody,46101,republican,1451,primary
2000-05-22,Oglala Lakota,46102,democratic,3807,primary
2000-05-22,Oglala Lakota,46102,other,813,primary
2000-05-22,Oglala Lakota,46102,republican,540,primary
2000-05-22,Pennington,46103,democratic,14857,primary
2000-05-22,Pennington,46103,other,8102,primary
2000-05-22,Pennington,46103,republican,25254,primary
2000-05-22,Perkins,46105,democratic,798,primary
2000-05-22,Perkins,46105,other,206,primary
2000-05-22,Perkins,46105,republican,1400,primary
2000-05-22,Potter,46107,democratic,576,primary
2000-05-22,Potter,46107,other,106,primary
2000-05-22,Potter,46107,republican,1442,primary
2000-05-22,Roberts,46109,democratic,3306,primary
2000-05-22,Roberts,46109,other,708,primary
2000-05-22,Roberts,46109,republican,1839,primary
2000-05-22,Sanborn,46111,democratic,841,primary
2000-05-22,Sanborn,46111,other,98,primary
2000-05-22,Sanborn,46111,republican,1011,primary
2000-05-22,Spink,46115,democratic,2179,primary
2000-05-22,Spink,46115,other,447,primary
2000-05-22,Spink,46115,republican,2082,primary
2000-05-22,Stanley,46117,democratic,740,primary
2000-05-22,Stanley,46117,other,158,primary
2000-05-22,Stanley,46117,republican,1089,primary
2000-05-22,Sully,46119,democratic,396,primary
2000-05-22,Sully,46119,other,76,primary
2000-05-22,Sully,46119,republican,718,primary
2000-05-22,Todd,46121,democratic,2432,primary
2000-05-22,Todd,46121,other,649,primary
2000-05-22,Todd,46121,republican,759,primary
2000-05-22,Tripp,46123,democratic,1437,primary
2000-05-22,Tripp,46123,other,273,primary
2000-05-22,Tripp,46123,republican,2175,primary
2000-05-22,Turner,46125,democratic,1870,primary
2000-05-22,Turner,46125,other,492,primary
2000-05-22,Turner,46125,republican,3304,primary
2000-05-22,Union,46127,democratic,3339,primary
2000-05-22,Union,46127,other,1390,primary
2000-05-22,Union,46127,republican,3459,primary
2000-05-22,Walworth,46129,democratic,1087,primary
2000-05-22,Walworth,46129,other,375,primary
2000-05-22,Walworth,46129,republican,2485,primary
2000-05-22,Yankton,46135,democratic,4984,primary
2000-05-22,Yankton,46135,other,1587,primary
2000-05-22,Yankton,46135,republican,6047,primary
2000-05-22,Ziebach,46137,democratic,824,primary
2000-05-22,Ziebach,46137,other,167,primary
2000-05-22,Ziebach,46137,republican,421,primary
2000-10-23,Aurora,46003,democratic,1113,general
2000-10-23,Aurora,46003,other,114,general
2000-10-23,Aurora,46003,republican,827,general
2000-10-23,Beadle,46005,democratic,5465,general
2000-10-23,Beadle,46005,other,1630,general
2000-10-23,Beadle,46005,republican,4593,general
2000-10-23,Bennett,46007,democratic,1028,general
2000-10-23,Bennett,46007,other,238,general
2000-10-23,Bennett,46007,republican,705,general
2000-10-23,Bon Homme,46009,democratic,1886,general
2000-10-23,Bon Homme,46009,other,343,general
2000-10-23,Bon Homme,46009,republican,2300,general
2000-10-23,Brookings,46011,democratic,5913,general
2000-10-23,Brookings,46011,other,3459,general
2000-10-23,Brookings,46011,republican,7970,general
2000-10-23,Brown,46013,democratic,10471,general
2000-10-23,Brown,46013,other,2931,general
2000-10-23,Brown,46013,republican,9490,general
2000-10-23,Brule,46015,democratic,1799,general
2000-10-23,Brule,46015,other,300,general
2000-10-23,Brule,46015,republican,1315,general
2000-10-23,Buffalo,46017,democratic,687,general
2000-10-23,Buffalo,46017,other,66,general
2000-10-23,Buffalo,46017,republican,182,general
2000-10-23,Butte,46019,democratic,1519,general
2000-10-23,Butte,46019,other,689,general
2000-10-23,Butte,46019,republican,3740,general
2000-10-23,Campbell,46021,democratic,221,general
2000-10-23,Campbell,46021,other,46,general
2000-10-23,Campbell,46021,republican,1158,general
2000-10-23,Charles Mix,46023,democratic,3172,general
2000-10-23,Charles Mix,46023,other,469,general
2000-10-23,Charles Mix,46023,republican,2012,general
2000-10-23,Clark,46025,democratic,1112,general
2000-10-23,Clark,46025,other,198,general
2000-10-23,Clark,46025,republican,1579,general
2000-10-23,Clay,46027,democratic,3771,general
2000-10-23,Clay,46027,other,1715,general
2000-10-23,Clay,46027,republican,3539,general
2000-10-23,Codington,46029,democratic,6656,general
2000-10-23,Codington,46029,other,2478,general
2000-10-23,Codington,46029,republican,6691,general
2000-10-23,Corson,46031,democratic,1213,general
2000-10-23,Corson,46031,other,312,general
2000-10-23,Corson,46031,republican,797,general
2000-10-23,Custer,46033,democratic,1302,general
2000-10-23,Custer,46033,other,886,general
2000-10-23,Custer,46033,republican,2974,general
2000-10-23,Davison,46035,democratic,4935,general
2000-10-23,Davison,46035,other,1500,general
2000-10-23,Davison,46035,republican,5255,general
2000-10-23,Day,46037,democratic,2368,general
2000-10-23,Day,46037,other,400,general
2000-10-23,Day,46037,republican,1740,general
2000-10-23,Deuel,46039,democratic,1250,general
2000-10-23,Deuel,46039,other,455,general
2000-10-23,Deuel,46039,republican,1323,general
2000-10-23,Dewey,46041,democratic,2100,general
2000-10-23,Dewey,46041,other,410,general
2000-10-23,Dewey,46041,republican,986,general
2000-10-23,Douglas,46043,democratic,487,general
2000-10-23,Douglas,46043,other,120,general
2000-10-23,Douglas,46043,republican,1815,general
2000-10-23,Edmunds,46045,democratic,1416,general
2000-10-23,Edmunds,46045,other,226,general
2000-10-23,Edmunds,46045,republican,1470,general
2000-10-23,Fall River,46047,democratic,1517,general
2000-10-23,Fall River,46047,other,826,general
2000-10-23,Fall River,46047,republican,2720,general
2000-10-23,Faulk,46049,democratic,682,general
2000-10-23,Faulk,46049,other,199,general
2000-10-23,Faulk,46049,republican,921,general
2000-10-23,Grant,46051,democratic,2065,general
2000-10-23,Grant,46051,other,736,general
2000-10-23,Grant,46051,republican,2454,general
2000-10-23,Gregory,46053,democratic,1525,general
2000-10-23,Gregory,46053,other,256,general
2000-10-23,Gregory,46053,republican,1717,general
2000-10-23,Haakon,46055,democratic,391,general
2000-10-23,Haakon,46055,other,58,general
2000-10-23,Haakon,46055,republican,1141,general
2000-10-23,Hamlin,46057,democratic,1261,general
2000-10-23,Hamlin,46057,other,401,general
2000-10-23,Hamlin,46057,republican,2069,general
2000-10-23,Hand,46059,democratic,1116,general
2000-10-23,Hand,46059,other,231,general
2000-10-23,Hand,46059,republican,1628,general
2000-10-23,Hanson,46061,democratic,957,general
2000-10-23,Hanson,46061,other,482,general
2000-10-23,Hanson,46061,republican,898,general
2000-10-23,Harding,46063,democratic,187,general
2000-10-23,Harding,46063,other,40,general
2000-10-23,Harding,46063,republican,753,general
2000-10-23,Hughes,46065,democratic,2870,general
2000-10-23,Hughes,46065,other,1099,general
2000-10-23,Hughes,46065,republican,7039,general
2000-10-23,Hutchinson,46067,democratic,1438,general
2000-10-23,Hutchinson,46067,other,326,general
2000-10-23,Hutchinson,46067,republican,3912,general
2000-10-23,Hyde,46069,democratic,447,general
2000-10-23,Hyde,46069,other,83,general
2000-10-23,Hyde,46069,republican,723,general
2000-10-23,Jackson,46071,democratic,656,general
2000-10-23,Jackson,46071,other,160,general
2000-10-23,Jackson,46071,republican,892,general
2000-10-23,Jerauld,46073,democratic,674,general
2000-10-23,Jerauld,46073,other,106,general
2000-10-23,Jerauld,46073,republican,818,general
2000-10-23,Jones,46075,democratic,191,general
2000-10-23,Jones,46075,other,40,general
2000-10-23,Jones,46075,republican,623,general
2000-10-23,Kingsbury,46077,democratic,1357,general
2000-10-23,Kingsbury,46077,other,416,general
2000-10-23,Kingsbury,46077,republican,2331,general
2000-10-23,Lake,46079,democratic,3051,general
2000-10-23,Lake,46079,other,703,general
2000-10-23,Lake,46079,republican,3750,general
2000-10-23,Lawrence,46081,democratic,4280,general
2000-10-23,Lawrence,46081,other,2192,general
2000-10-23,Lawrence,46081,republican,8168,general
2000-10-23,Lincoln,46083,democratic,4729,general
2000-10-23,Lincoln,46083,other,2113,general
2000-10-23,Lincoln,46083,republican,7594,general
2000-10-23,Lyman,46085,democratic,960,general
2000-10-23,Lyman,46085,other,135,general
2000-10-23,Lyman,46085,republican,1234,general
2000-10-23,McCook,46087,democratic,1613,general
2000-10-23,McCook,46087,other,436,general
2000-10-23,McCook,46087,republican,1935,general
2000-10-23,McPherson,46089,democratic,411,general
2000-10-23,McPherson,46089,other,199,general
2000-10-23,McPherson,46089,republican,1587,general
2000-10-23,Marshall,46091,democratic,1518,general
2000-10-23,Marshall,46091,other,183,general
2000-10-23,Marshall,46091,republican,1235,general
2000-10-23,Meade,46093,democratic,3972,general
2000-10-23,Meade,46093,other,2502,general
2000-10-23,Meade,46093,republican,8339,general
2000-10-23,Mellette,46095,democratic,553,general
2000-10-23,Mellette,46095,other,100,general
2000-10-23,Mellette,46095,republican,616,general
2000-10-23,Miner,46097,democratic,1010,general
2000-10-23,Miner,46097,other,237,general
2000-10-23,Miner,46097,republican,703,general
2000-10-23,Minnehaha,46099,democratic,34545,general
2000-10-23,Minnehaha,46099,other,11722,general
2000-10-23,Minnehaha,46099,republican,39619,general
2000-10-23,Moody,46101,democratic,1900,general
2000-10-23,Moody,46101,other,507,general
2000-10-23,Moody,46101,republican,1500,general
2000-10-23,Oglala Lakota,46102,democratic,3909,general
2000-10-23,Oglala Lakota,46102,other,866,general
2000-10-23,Oglala Lakota,46102,republican,563,general
2000-10-23,Pennington,46103,democratic,16073,general
2000-10-23,Pennington,46103,other,9391,general
2000-10-23,Pennington,46103,republican,27972,general
2000-10-23,Perkins,46105,democratic,794,general
2000-10-23,Perkins,46105,other,214,general
2000-10-23,Perkins,46105,republican,1434,general
2000-10-23,Potter,46107,democratic,583,general
2000-10-23,Potter,46107,other,121,general
2000-10-23,Potter,46107,republican,1463,general
2000-10-23,Roberts,46109,democratic,3351,general
2000-10-23,Roberts,46109,other,813,general
2000-10-23,Roberts,46109,republican,1934,general
2000-10-23,Sanborn,46111,democratic,852,general
2000-10-23,Sanborn,46111,other,108,general
2000-10-23,Sanborn,46111,republican,1008,general
2000-10-23,Spink,46115,democratic,2209,general
2000-10-23,Spink,46115,other,478,general
2000-10-23,Spink,46115,republican,2125,general
2000-10-23,Stanley,46117,democratic,752,general
2000-10-23,Stanley,46117,other,174,general
2000-10-23,Stanley,46117,republican,1128,general
2000-10-23,Sully,46119,democratic,402,general
2000-10-23,Sully,46119,other,85,general
2000-10-23,Sully,46119,republican,725,general
2000-10-23,Todd,46121,democratic,2464,general
2000-10-23,Todd,46121,other,683,general
2000-10-23,Todd,46121,republican,776,general
2000-10-23,Tripp,46123,democratic,1449,general
2000-10-23,Tripp,46123,other,289,general
2000-10-23,Tripp,46123,republican,2234,general
2000-10-23,Turner,46125,democratic,1907,general
2000-10-23,Turner,46125,other,540,general
2000-10-23,Turner,46125,republican,3361,general
2000-10-23,Union,46127,democratic,3438,general
2000-10-23,Union,46127,other,1504,general
2000-10-23,Union,46127,republican,3661,general
2000-10-23,Walworth,46129,democratic,1115,general
2000-10-23,Walworth,46129,other,404,general
2000-10-23,Walworth,46129,republican,2498,general
2000-10-23,Yankton,46135,democratic,5221,general
2000-10-23,Yankton,46135,other,1788,general
2000-10-23,Yankton,46135,republican,6204,general
2000-10-23,Ziebach,46137,democratic,850,general
2000-10-23,Ziebach,46137,other,186,general
2000-10-23,Ziebach,46137,republican,440,general
