date,county,party,voters,election_type,fips
2016-06-07,Douglas,republican,1554,primary,46043
2016-06-07,Edmunds,democratic,891,primary,46045
2016-06-07,Edmunds,other,435,primary,46045
2016-06-07,Edmunds,republican,1492,primary,46045
2016-06-07,Fall River,democratic,1023,primary,46047
2016-06-07,Fall River,other,1115,primary,46047
2016-06-07,Fall River,republican,2733,primary,46047
2016-06-07,Faulk,democratic,425,primary,46049
2016-06-07,Faulk,other,281,primary,46049
2016-06-07,Faulk,republican,817,primary,46049
2016-06-07,Grant,democratic,1565,primary,46051
2016-06-07,Grant,other,940,primary,46051
2016-06-07,Grant,republican,2275,primary,46051
2016-06-07,Gregory,democratic,989,primary,46053
2016-06-07,Gregory,other,311,primary,46053
2016-06-07,Gregory,republican,1474,primary,46053
2016-06-07,Haakon,democratic,214,primary,46055
2016-06-07,Haakon,other,121,primary,46055
2016-06-07,Haakon,republican,1028,primary,46055
2016-06-07,Hamlin,democratic,840,primary,46057
2016-06-07,Hamlin,other,584,primary,46057
2016-06-07,Hamlin,republican,2341,primary,46057
2016-06-07,Hand,democratic,705,primary,46059
2016-06-07,Hand,other,263,primary,46059
2016-06-07,Hand,republican,1462,primary,46059
2016-06-07,Hanson,democratic,896,primary,46061
2016-06-07,Hanson,other,734,primary,46061
2016-06-07,Hanson,republican,1671,primary,46061
2016-06-07,Harding,democratic,113,primary,46063
2016-06-07,Harding,other,75,primary,46063
2016-06-07,Harding,republican,760,primary,46063
2016-06-07,Hughes,democratic,2384,primary,46065
2016-06-07,Hughes,other,1655,primary,46065
2016-06-07,Hughes,republican,6693,primary,46065
2016-06-07,Hutchinson,democratic,1051,primary,46067
2016-06-07,Hutchinson,other,558,primary,46067
2016-06-07,Hutchinson,republican,3109,primary,46067
2016-06-07,Hyde,democratic,233,primary,46069
2016-06-07,Hyde,other,99,primary,46069
2016-06-07,Hyde,republican,645,primary,46069
2016-06-07,Jackson,democratic,697,primary,46071
2016-06-07,Jackson,other,292,primary,46071
2016-06-07,Jackson,republican,845,primary,46071
2016-06-07,Jerauld,democratic,485,primary,46073
2016-06-07,Jerauld,other,174,primary,46073
2016-06-07,Jerauld,republican,598,primary,46073
2016-06-07,Jones,democratic,106,primary,46075
2016-06-07,Jones,other,68,primary,46075
2016-06-07,Jones,republican,510,primary,46075
2016-06-07,Kingsbury,democratic,1068,primary,46077
2016-06-07,Kingsbury,other,557,primary,46077
2016-06-07,Kingsbury,republican,1776,primary,46077
2016-06-07,Lake,democratic,3113,primary,46079
2016-06-07,Lake,other,2008,primary,46079
2016-06-07,Lake,republican,4388,primary,46079
2016-06-07,Lawrence,democratic,3946,primary,46081
2016-06-07,Lawrence,other,3625,primary,46081
2016-06-07,Lawrence,republican,8625,primary,46081
2016-06-07,Lincoln,democratic,8486,primary,46083
2016-06-07,Lincoln,other,7770,primary,46083
2016-06-07,Lincoln,republican,16441,primary,46083
2016-06-07,Lyman,democratic,883,primary,46085
2016-06-07,Lyman,other,258,primary,46085
2016-06-07,Lyman,republican,1112,primary,46085
2016-06-07,Marshall,democratic,1243,primary,46091
2016-06-07,Marshall,other,447,primary,46091
2016-06-07,Marshall,republican,1037,primary,46091
2016-06-07,McCook,democratic,1169,primary,46087
2016-06-07,McCook,other,618,primary,46087
2016-06-07,McCook,republican,1763,primary,46087
2016-06-07,McPherson,democratic,299,primary,46089
2016-06-07,McPherson,other,231,primary,46089
2016-06-07,McPherson,republican,1321,primary,46089
2016-06-07,Meade,democratic,3174,primary,46093
2016-06-07,Meade,other,3291,primary,46093
2016-06-07,Meade,republican,8996,primary,46093
2016-06-07,Mellette,democratic,508,primary,46095
2016-06-07,Mellette,other,139,primary,46095
2016-06-07,Mellette,republican,488,primary,46095
2016-06-07,Miner,democratic,685,primary,46097
2016-06-07,Miner,other,272,primary,46097
2016-06-07,Miner,republican,577,primary,46097
2016-06-07,Minnehaha,democratic,37861,primary,46099
2016-06-07,Minnehaha,other,27358,primary,46099
2016-06-07,Minnehaha,republican,45627,primary,46099
2016-06-07,Moody,democratic,1681,primary,46101
2016-06-07,Moody,other,894,primary,46101
2016-06-07,Moody,republican,1461,primary,46101
2016-06-07,Oglala Lakota,democratic,5662,primary,46102
2016-06-07,Oglala Lakota,other,1654,primary,46102
2016-06-07,Oglala Lakota,republican,578,primary,46102
2016-06-07,Pennington,democratic,17176,primary,46103
2016-06-07,Pennington,other,17426,primary,46103
2016-06-07,Pennington,republican,33515,primary,46103
2016-06-07,Perkins,democratic,454,primary,46105
2016-06-07,Perkins,other,308,primary,46105
2016-06-07,Perkins,republican,1361,primary,46105
2016-06-07,Potter,democratic,330,primary,46107
2016-06-07,Potter,other,164,primary,46107
2016-06-07,Potter,republican,1348,primary,46107
2016-06-07,Roberts,democratic,3328,primary,46109
2016-06-07,Roberts,other,1220,primary,46109
2016-06-07,Roberts,republican,1849,primary,46109
2016-06-07,Sanborn,democratic,541,primary,46111
2016-06-07,Sanborn,other,198,primary,46111
2016-06-07,Sanborn,republican,810,primary,46111
2016-06-07,Spink,democratic,1564,primary,46115
2016-06-07,Spink,other,631,primary,46115
2016-06-07,Spink,republican,1972,primary,46115
2016-06-07,Stanley,democratic,500,primary,46117
2016-06-07,Stanley,other,260,primary,46117
2016-06-07,Stanley,republican,1331,primary,46117
2016-06-07,Sully,democratic,245,primary,46119
2016-06-07,Sully,other,113,primary,46119
2016-06-07,Sully,republican,744,primary,46119
2016-06-07,Todd,democratic,3152,primary,46121
2016-06-07,Todd,other,793,primary,46121
2016-06-07,Todd,republican,703,primary,46121
2016-06-07,Tripp,democratic,1026,primary,46123
2016-06-07,Tripp,other,509,primary,46123
2016-06-07,Tripp,republican,2174,primary,46123
2016-06-07,Turner,democratic,1507,primary,46125
2016-06-07,Turner,other,971,primary,46125
2016-06-07,Turner,republican,2966,primary,46125
2016-06-07,Union,democratic,2877,primary,46127
2016-06-07,Union,other,2816,primary,46127
2016-06-07,Union,republican,5019,primary,46127
2016-06-07,Walworth,democratic,830,primary,46129
2016-06-07,Walworth,other,447,primary,46129
2016-06-07,Walworth,republican,2404,primary,46129
2016-06-07,Yankton,democratic,4376,primary,46135
2016-06-07,Yankton,other,3013,primary,46135
2016-06-07,Yankton,republican,5822,primary,46135
2016-06-07,Ziebach,democratic,894,primary,46137
2016-06-07,Ziebach,other,269,primary,46137
2016-06-07,Ziebach,republican,389,primary,46137
2016-07-05,Aurora,democratic,827,,46003
2016-07-05,Aurora,other,240,,46003
2016-07-05,Aurora,republican,764,,46003
2016-07-05,Beadle,democratic,3567,,46005
2016-07-05,Beadle,other,2023,,46005
2016-07-05,Beadle,republican,4339,,46005
2016-07-05,Bennett,democratic,881,,46007
2016-07-05,Bennett,other,274,,46007
2016-07-05,Bennett,republican,675,,46007
2016-07-05,Bon Homme,democratic,1398,,46009
2016-07-05,Bon Homme,other,592,,46009
2016-07-05,Bon Homme,republican,1870,,46009
2016-07-05,Brookings,democratic,5378,,46011
2016-07-05,Brookings,other,4916,,46011
2016-07-05,Brookings,republican,7234,,46011
2016-07-05,Brown,democratic,8909,,46013
2016-07-05,Brown,other,3960,,46013
2016-07-05,Brown,republican,9671,,46013
2016-07-05,Brule,democratic,1342,,46015
2016-07-05,Brule,other,544,,46015
2016-07-05,Brule,republican,1429,,46015
2016-07-05,Buffalo,democratic,655,,46017
2016-07-05,Buffalo,other,104,,46017
2016-07-05,Buffalo,republican,164,,46017
2016-07-05,Butte,democratic,1157,,46019
2016-07-05,Butte,other,1376,,46019
2016-07-05,Butte,republican,4040,,46019
2016-07-05,Campbell,democratic,146,,46021
2016-07-05,Campbell,other,89,,46021
2016-07-05,Campbell,republican,887,,46021
2016-07-05,Charles Mix,democratic,2436,,46023
2016-07-05,Charles Mix,other,761,,46023
2016-07-05,Charles Mix,republican,2169,,46023
2016-07-05,Clark,democratic,790,,46025
2016-07-05,Clark,other,348,,46025
2016-07-05,Clark,republican,1364,,46025
2016-07-05,Clay,democratic,3011,,46027
2016-07-05,Clay,other,1976,,46027
2016-07-05,Clay,republican,2404,,46027
2016-07-05,Codington,democratic,5286,,46029
2016-07-05,Codington,other,3604,,46029
2016-07-05,Codington,republican,7354,,46029
2016-07-05,Corson,democratic,1271,,46031
2016-07-05,Corson,other,398,,46031
2016-07-05,Corson,republican,671,,46031
2016-07-05,Custer,democratic,1190,,46033
2016-07-05,Custer,other,1344,,46033
2016-07-05,Custer,republican,3555,,46033
2016-07-05,Davison,democratic,3620,,46035
2016-07-05,Davison,other,2283,,46035
2016-07-05,Davison,republican,5266,,46035
2016-07-05,Day,democratic,1975,,46037
2016-07-05,Day,other,640,,46037
2016-07-05,Day,republican,1473,,46037
2016-07-05,Deuel,democratic,914,,46039
2016-07-05,Deuel,other,683,,46039
2016-07-05,Deuel,republican,1210,,46039
2016-07-05,Dewey,democratic,2101,,46041
