date,county,county_fips,active,americans_elect,constitution,democrat,democratic,inactive,independent,libertarian,npa_ind,npa_ind_oth,other,reform,republican
1982-05-17,Harding,46063,,,,,354,,,,,,46,,771
1982-05-17,Hughes,46065,,,,,2913,,,,,,880,,4683
1982-05-17,Hutchinson,46067,,,,,1541,,,,,,116,,4379
1982-05-17,Hyde,46069,,,,,700,,,,,,55,,668
1982-05-17,Jackson,46071,,,,,676,,,,,,67,,1014
1982-05-17,Jerauld,46073,,,,,918,,,,,,114,,1026
1982-05-17,Jones,46075,,,,,389,,,,,,39,,650
1982-05-17,Kingsbury,46077,,,,,1473,,,,,,249,,2661
1982-05-17,Lake,46079,,,,,3119,,,,,,415,,3212
1982-05-17,Lawrence,46081,,,,,3492,,,,,,903,,5748
1982-05-17,Lincoln,46083,,,,,3500,,,,,,758,,4217
1982-05-17,Lyman,46085,,,,,940,,,,,,71,,1315
1982-05-17,McCook,46087,,,,,1894,,,,,,373,,2005
1982-05-17,McPherson,46089,,,,,503,,,,,,108,,2319
1982-05-17,Marshall,46091,,,,,1897,,,,,,131,,1512
1982-05-17,Meade,46093,,,,,3451,,,,,,740,,4656
1982-05-17,Mellette,46095,,,,,680,,,,,,107,,736
1982-05-17,Miner,46097,,,,,1459,,,,,,184,,892
1982-05-17,Minnehaha,46099,,,,,32166,,,,,,5147,,30306
1982-05-17,Moody,46101,,,,,2268,,,,,,477,,1629
1982-05-17,Pennington,46103,,,,,14909,,,,,,3752,,18436
1982-05-17,Perkins,46105,,,,,1299,,,,,,179,,1732
1982-05-17,Potter,46107,,,,,757,,,,,,66,,1778
1982-05-17,Roberts,46109,,,,,3652,,,,,,541,,2008
1982-05-17,Sanborn,46111,,,,,1088,,,,,,134,,1098
1982-05-17,Shannon,46113,,,,,2827,,,,,,397,,448
1982-05-17,Spink,46115,,,,,2824,,,,,,403,,2322
1982-05-17,Stanley,46117,,,,,714,,,,,,141,,848
1982-05-17,Sully,46119,,,,,542,,,,,,42,,812
1982-05-17,Todd,46121,,,,,2433,,,,,,343,,814
1982-05-17,Tripp,46123,,,,,2030,,,,,,297,,2366
1982-05-17,Turner,46125,,,,,1797,,,,,,428,,3725
1982-05-17,Union,46127,,,,,3325,,,,,,666,,2485
1982-05-17,Walworth,46129,,,,,1420,,,,,,237,,2872
1982-05-17,Yankton,46135,,,,,4549,,,,,,864,,5288
1982-05-17,Ziebach,46137,,,,,601,,,,,,133,,562
1982-10-18,Aurora,46003,,,,,1390,,,,,,110,,953
1982-10-18,Beadle,46005,,,,,6515,,,,,,1055,,4768
1982-10-18,Bennett,46007,,,,,1002,,,,,,90,,810
1982-10-18,Bon Homme,46009,,,,,2555,,,,,,319,,2908
1982-10-18,Brookings,46011,,,,,6002,,,,,,3246,,7162
1982-10-18,Brown,46013,,,,,12136,,,,,,1966,,9614
1982-10-18,Brule,46015,,,,,2158,,,,,,150,,1188
1982-10-18,Buffalo,46017,,,,,629,,,,,,62,,287
1982-10-18,Butte,46019,,,,,1278,,,,,,261,,3481
1982-10-18,Campbell,46021,,,,,262,,,,,,41,,1453
1982-10-18,Charles Mix,46023,,,,,3561,,,,,,245,,1901
1982-10-18,Clark,46025,,,,,1447,,,,,,170,,1893
1982-10-18,Clay,46027,,,,,3387,,,,,,1188,,3062
1982-10-18,Codington,46029,,,,,6100,,,,,,1809,,5134
1982-10-18,Corson,46031,,,,,1556,,,,,,193,,1131
1982-10-18,Custer,46033,,,,,1355,,,,,,447,,1880
1982-10-18,Davison,46035,,,,,5410,,,,,,1081,,4265
1982-10-18,Day,46037,,,,,3019,,,,,,248,,2209
1982-10-18,Deuel,46039,,,,,1350,,,,,,323,,1790
1982-10-18,Dewey,46041,,,,,1531,,,,,,305,,1226
1982-10-18,Douglas,46043,,,,,750,,,,,,121,,2000
1982-10-18,Edmunds,46045,,,,,1647,,,,,,124,,1652
1982-10-18,Fall River,46047,,,,,2057,,,,,,432,,2816
1982-10-18,Faulk,46049,,,,,1085,,,,,,87,,1098
1982-10-18,Grant,46051,,,,,2393,,,,,,537,,2658
1982-10-18,Gregory,46053,,,,,2140,,,,,,151,,1889
1982-10-18,Haakon,46055,,,,,556,,,,,,69,,1164
1982-10-18,Hamlin,46057,,,,,1374,,,,,,275,,2066
1982-10-18,Hand,46059,,,,,1482,,,,,,180,,1782
1982-10-18,Hanson,46061,,,,,987,,,,,,292,,861
1982-10-18,Harding,46063,,,,,364,,,,,,47,,786
1982-10-18,Hughes,46065,,,,,2981,,,,,,969,,4894
1982-10-18,Hutchinson,46067,,,,,1528,,,,,,121,,4395
1982-10-18,Hyde,46069,,,,,704,,,,,,70,,697
1982-10-18,Jackson,46071,,,,,710,,,,,,76,,1033
1982-10-18,Jerauld,46073,,,,,947,,,,,,125,,1047
1982-10-18,Jones,46075,,,,,398,,,,,,44,,656
1982-10-18,Kingsbury,46077,,,,,1477,,,,,,259,,2667
1982-10-18,Lake,46079,,,,,3281,,,,,,437,,3287
1982-10-18,Lawrence,46081,,,,,3619,,,,,,978,,5854
1982-10-18,Lincoln,46083,,,,,3588,,,,,,795,,4298
1982-10-18,Lyman,46085,,,,,940,,,,,,72,,1307
1982-10-18,McCook,46087,,,,,1937,,,,,,377,,2025
1982-10-18,McPherson,46089,,,,,507,,,,,,108,,2329
1982-10-18,Marshall,46091,,,,,2044,,,,,,104,,1533
1982-10-18,Meade,46093,,,,,3655,,,,,,828,,4887
1982-10-18,Mellette,46095,,,,,701,,,,,,106,,751
1982-10-18,Miner,46097,,,,,1476,,,,,,193,,918
1982-10-18,Minnehaha,46099,,,,,33285,,,,,,5434,,31295
1982-10-18,Moody,46101,,,,,2243,,,,,,522,,1639
1982-10-18,Pennington,46103,,,,,15705,,,,,,4043,,19343
1982-10-18,Perkins,46105,,,,,1299,,,,,,192,,1741
1982-10-18,Potter,46107,,,,,796,,,,,,68,,1755
1982-10-18,Roberts,46109,,,,,3768,,,,,,585,,2015
1982-10-18,Sanborn,46111,,,,,1094,,,,,,139,,1128
1982-10-18,Shannon,46113,,,,,2977,,,,,,416,,462
1982-10-18,Spink,46115,,,,,2883,,,,,,422,,2373
1982-10-18,Stanley,46117,,,,,732,,,,,,152,,849
1982-10-18,Sully,46119,,,,,575,,,,,,53,,842
1982-10-18,Todd,46121,,,,,2457,,,,,,343,,835
1982-10-18,Tripp,46123,,,,,2048,,,,,,303,,2421
1982-10-18,Turner,46125,,,,,1813,,,,,,436,,3763
1982-10-18,Union,46127,,,,,3367,,,,,,679,,2554
1982-10-18,Walworth,46129,,,,,1437,,,,,,235,,2887
1982-10-18,Yankton,46135,,,,,4650,,,,,,935,,5501
1982-10-18,Ziebach,46137,,,,,608,,,,,,138,,574
1984-05-21,Aurora,46003,,,,,1417,,,,,,106,,935
1984-05-21,Beadle,46005,,,,,6230,,,,,,982,,4617
1984-05-21,Bennett,46007,,,,,1010,,,,,,93,,786
1984-05-21,Bon Homme,46009,,,,,2606,,,,,,279,,2876
1984-05-21,Brookings,46011,,,,,5521,,,,,,2964,,6918
1984-05-21,Brown,46013,,,,,11739,,,,,,1882,,9541
1984-05-21,Brule,46015,,,,,2264,,,,,,127,,1121
1984-05-21,Buffalo,46017,,,,,559,,,,,,40,,257
1984-05-21,Butte,46019,,,,,1186,,,,,,200,,3318
1984-05-21,Campbell,46021,,,,,256,,,,,,36,,1398
1984-05-21,Charles Mix,46023,,,,,3453,,,,,,222,,1898
1984-05-21,Clark,46025,,,,,1339,,,,,,156,,1841
1984-05-21,Clay,46027,,,,,3757,,,,,,1200,,3132
1984-05-21,Codington,46029,,,,,5734,,,,,,1709,,5009
1984-05-21,Corson,46031,,,,,1360,,,,,,157,,1070
1984-05-21,Custer,46033,,,,,1328,,,,,,419,,1929
1984-05-21,Davison,46035,,,,,5532,,,,,,1068,,4334
1984-05-21,Day,46037,,,,,2828,,,,,,231,,2106
1984-05-21,Deuel,46039,,,,,1312,,,,,,314,,1527
1984-05-21,Dewey,46041,,,,,1232,,,,,,170,,1080
1984-05-21,Douglas,46043,,,,,694,,,,,,113,,2002
1984-05-21,Edmunds,46045,,,,,1532,,,,,,113,,1552
1984-05-21,Fall River,46047,,,,,2176,,,,,,549,,3131
1984-05-21,Faulk,46049,,,,,1037,,,,,,202,,1031
1984-05-21,Grant,46051,,,,,2329,,,,,,528,,2570
1984-05-21,Gregory,46053,,,,,2121,,,,,,153,,1902
1984-05-21,Haakon,46055,,,,,546,,,,,,66,,1180
1984-05-21,Hamlin,46057,,,,,1311,,,,,,266,,2035
1984-05-21,Hand,46059,,,,,1472,,,,,,250,,1720
1984-05-21,Hanson,46061,,,,,947,,,,,,258,,826
1984-05-21,Harding,46063,,,,,336,,,,,,43,,774
1984-05-21,Hughes,46065,,,,,2773,,,,,,827,,4785
1984-05-21,Hutchinson,46067,,,,,1475,,,,,,121,,4312
1984-05-21,Hyde,46069,,,,,697,,,,,,66,,694
1984-05-21,Jackson,46071,,,,,684,,,,,,62,,1008
1984-05-21,Jerauld,46073,,,,,875,,,,,,108,,1000
1984-05-21,Jones,46075,,,,,369,,,,,,38,,644
1984-05-21,Kingsbury,46077,,,,,1468,,,,,,247,,2590
1984-05-21,Lake,46079,,,,,3219,,,,,,429,,3188
1984-05-21,Lawrence,46081,,,,,3640,,,,,,954,,5870
1984-05-21,Lincoln,46083,,,,,3500,,,,,,743,,4243
1984-05-21,Lyman,46085,,,,,862,,,,,,62,,1277
1984-05-21,McCook,46087,,,,,1807,,,,,,331,,1897
1984-05-21,McPherson,46089,,,,,504,,,,,,82,,2233
1984-05-21,Marshall,46091,,,,,1931,,,,,,120,,1475
1984-05-21,Meade,46093,,,,,3685,,,,,,879,,5078
1984-05-21,Mellette,46095,,,,,641,,,,,,89,,689
1984-05-21,Miner,46097,,,,,1449,,,,,,175,,878
1984-05-21,Minnehaha,46099,,,,,33569,,,,,,5519,,31637
1984-05-21,Moody,46101,,,,,2072,,,,,,406,,1558
1984-05-21,Pennington,46103,,,,,15099,,,,,,3905,,19822
1984-05-21,Perkins,46105,,,,,1226,,,,,,172,,1727
1984-05-21,Potter,46107,,,,,747,,,,,,61,,1713
1984-05-21,Roberts,46109,,,,,3586,,,,,,566,,1964
1984-05-21,Sanborn,46111,,,,,1005,,,,,,125,,1082
1984-05-21,Shannon,46113,,,,,3244,,,,,,471,,483
1984-05-21,Spink,46115,,,,,2764,,,,,,418,,2290
1984-05-21,Stanley,46117,,,,,720,,,,,,141,,845
1984-05-21,Sully,46119,,,,,557,,,,,,58,,801
1984-05-21,Todd,46121,,,,,1874,,,,,,244,,690
1984-05-21,Tripp,46123,,,,,1888,,,,,,281,,2341
1984-05-21,Turner,46125,,,,,1688,,,,,,378,,3620
1984-05-21,Union,46127,,,,,3208,,,,,,689,,2400
1984-05-21,Walworth,46129,,,,,1331,,,,,,215,,2716
1984-05-21,Yankton,46135,,,,,4441,,,,,,838,,5312
1984-05-21,Ziebach,46137,,,,,528,,,,,,116,,522
1988-10-24,Aurora,46003,,,,,1273,,,,,,101,,880
1988-10-24,Beadle,46005,,,,,6235,,,,,,1109,,4874
1988-10-24,Bennett,46007,,,,,1067,,,,,,113,,895
1988-10-24,Bon Homme,46009,,,,,2165,,,,,,190,,2438
1988-10-24,Brookings,46011,,,,,5230,,,,,,2186,,7336
1988-10-24,Brown,46013,,,,,11555,,,,,,1755,,9844
1988-10-24,Brule,46015,,,,,2034,,,,,,177,,1237
1988-10-24,Buffalo,46017,,,,,692,,,,,,52,,244
1988-10-24,Butte,46019,,,,,1178,,,,,,188,,3426
1988-10-24,Campbell,46021,,,,,226,,,,,,29,,1389
1988-10-24,Charles Mix,46023,,,,,3524,,,,,,244,,2015
1988-10-24,Clark,46025,,,,,1254,,,,,,145,,1733
1988-10-24,Clay,46027,,,,,3603,,,,,,939,,3274
1988-10-24,Codington,46029,,,,,5950,,,,,,1523,,5695
1988-10-24,Corson,46031,,,,,1390,,,,,,163,,1035
1988-10-24,Custer,46033,,,,,1381,,,,,,484,,2354
1988-10-24,Davison,46035,,,,,5516,,,,,,1061,,4898
1988-10-24,Day,46037,,,,,2761,,,,,,222,,2076
1988-10-24,Deuel,46039,,,,,1447,,,,,,342,,1576
1988-10-24,Dewey,46041,,,,,1736,,,,,,235,,1101
1988-10-24,Douglas,46043,,,,,648,,,,,,78,,1949
1988-10-24,Edmunds,46045,,,,,1500,,,,,,166,,1610
1988-10-24,Fall River,46047,,,,,1846,,,,,,487,,2749
1988-10-24,Faulk,46049,,,,,880,,,,,,68,,1015
1988-10-24,Grant,46051,,,,,2322,,,,,,507,,2646
1988-10-24,Gregory,46053,,,,,1919,,,,,,131,,1813
1988-10-24,Haakon,46055,,,,,478,,,,,,55,,1189
1988-10-24,Hamlin,46057,,,,,1211,,,,,,244,,1854
1988-10-24,Hand,46059,,,,,1421,,,,,,251,,1796
1988-10-24,Hanson,46061,,,,,965,,,,,,322,,814
1988-10-24,Harding,46063,,,,,320,,,,,,57,,787
1988-10-24,Hughes,46065,,,,,3249,,,,,,954,,6043
1988-10-24,Hutchinson,46067,,,,,1492,,,,,,152,,4303
1988-10-24,Hyde,46069,,,,,617,,,,,,76,,672
1988-10-24,Jackson,46071,,,,,641,,,,,,69,,997
1988-10-24,Jerauld,46073,,,,,851,,,,,,101,,942
1988-10-24,Jones,46075,,,,,330,,,,,,27,,647
1988-10-24,Kingsbury,46077,,,,,1392,,,,,,221,,2530
1988-10-24,Lake,46079,,,,,3040,,,,,,403,,3532
1988-10-24,Lawrence,46081,,,,,4262,,,,,,1114,,7194
1988-10-24,Lincoln,46083,,,,,3582,,,,,,780,,4706
1988-10-24,Lyman,46085,,,,,897,,,,,,79,,1313
1988-10-24,McCook,46087,,,,,1721,,,,,,309,,1996
1988-10-24,McPherson,46089,,,,,480,,,,,,76,,2061
1988-10-24,Marshall,46091,,,,,1795,,,,,,96,,1407
1988-10-24,Meade,46093,,,,,4306,,,,,,1114,,6857
1988-10-24,Mellette,46095,,,,,614,,,,,,74,,707
1988-10-24,Miner,46097,,,,,1331,,,,,,166,,828
1988-10-24,Minnehaha,46099,,,,,36479,,,,,,6334,,36524
1988-10-24,Moody,46101,,,,,2091,,,,,,372,,1601
1988-10-24,Pennington,46103,,,,,16721,,,,,,4606,,25982
1988-10-24,Perkins,46105,,,,,1101,,,,,,145,,1670
1988-10-24,Potter,46107,,,,,711,,,,,,75,,1653
1988-10-24,Roberts,46109,,,,,3510,,,,,,511,,2067
1988-10-24,Sanborn,46111,,,,,974,,,,,,115,,1022
1988-10-24,Shannon,46113,,,,,3073,,,,,,328,,679
1988-10-24,Spink,46115,,,,,2651,,,,,,415,,2265
1988-10-24,Stanley,46117,,,,,755,,,,,,142,,918
1988-10-24,Sully,46119,,,,,496,,,,,,45,,778
1988-10-24,Todd,46121,,,,,2187,,,,,,263,,779
1988-10-24,Tripp,46123,,,,,1794,,,,,,264,,2420
1988-10-24,Turner,46125,,,,,1869,,,,,,351,,3757
1988-10-24,Union,46127,,,,,3279,,,,,,585,,2315
1988-10-24,Walworth,46129,,,,,1245,,,,,,223,,2572
1988-10-24,Yankton,46135,,,,,4720,,,,,,915,,5698
1988-10-24,Ziebach,46137,,,,,569,,,,,,115,,533
1990-05-21,Aurora,46003,,,,,1219,,,,,,95,,876
1990-05-21,Beadle,46005,,,,,6027,,,,,,975,,4529
1990-05-21,Bennett,46007,,,,,947,,,,,,82,,791
1990-05-21,Bon Homme,46009,,,,,2165,,,,,,190,,2438
1990-05-21,Brookings,46011,,,,,4662,,,,,,1791,,6721
1990-05-21,Brown,46013,,,,,10733,,,,,,1568,,8991
1990-05-21,Brule,46015,,,,,1958,,,,,,154,,1186
1990-05-21,Buffalo,46017,,,,,742,,,,,,30,,189
1990-05-21,Butte,46019,,,,,1076,,,,,,169,,3142
1990-05-21,Campbell,46021,,,,,213,,,,,,28,,1343
1990-05-21,Charles Mix,46023,,,,,3475,,,,,,236,,2002
1990-05-21,Clark,46025,,,,,1193,,,,,,135,,1660
1990-05-21,Clay,46027,,,,,3082,,,,,,733,,2776
1990-05-21,Codington,46029,,,,,5618,,,,,,1329,,5287
1990-05-21,Corson,46031,,,,,1239,,,,,,127,,960
1990-05-21,Custer,46033,,,,,1177,,,,,,425,,2462
1990-05-21,Davison,46035,,,,,4801,,,,,,866,,4409
1990-05-21,Day,46037,,,,,2558,,,,,,205,,1915
1990-05-21,Deuel,46039,,,,,1408,,,,,,306,,1440
1990-05-21,Dewey,46041,,,,,1706,,,,,,201,,992
1990-05-21,Douglas,46043,,,,,591,,,,,,63,,1928
1990-05-21,Edmunds,46045,,,,,1435,,,,,,161,,1518
1990-05-21,Fall River,46047,,,,,1590,,,,,,385,,2515
1990-05-21,Faulk,46049,,,,,878,,,,,,69,,1013
1990-05-21,Grant,46051,,,,,2159,,,,,,437,,2533
1990-05-21,Gregory,46053,,,,,1714,,,,,,108,,1643
1990-05-21,Haakon,46055,,,,,448,,,,,,49,,1102
1990-05-21,Hamlin,46057,,,,,1136,,,,,,198,,1868
1990-05-21,Hand,46059,,,,,1324,,,,,,218,,1612
1990-05-21,Hanson,46061,,,,,939,,,,,,308,,775
1990-05-21,Harding,46063,,,,,293,,,,,,51,,779
1990-05-21,Hughes,46065,,,,,2944,,,,,,817,,5846
1990-05-21,Hutchinson,46067,,,,,1404,,,,,,148,,4155
1990-05-21,Hyde,46069,,,,,557,,,,,,63,,635
1990-05-21,Jackson,46071,,,,,570,,,,,,57,,938
1990-05-21,Jerauld,46073,,,,,749,,,,,,82,,955
1990-05-21,Jones,46075,,,,,270,,,,,,19,,703
1990-05-21,Kingsbury,46077,,,,,1341,,,,,,198,,2430
1990-05-21,Lake,46079,,,,,3426,,,,,,371,,2913
1990-05-21,Lawrence,46081,,,,,3835,,,,,,983,,6637
1990-05-21,Lincoln,46083,,,,,3422,,,,,,715,,4476
1990-05-21,Lyman,46085,,,,,833,,,,,,75,,1243
1990-05-21,McCook,46087,,,,,1693,,,,,,308,,1984
1990-05-21,McPherson,46089,,,,,448,,,,,,77,,1923
1990-05-21,Marshall,46091,,,,,1693,,,,,,85,,1313
1990-05-21,Meade,46093,,,,,3733,,,,,,866,,6130
1990-05-21,Mellette,46095,,,,,577,,,,,,66,,655
1990-05-21,Miner,46097,,,,,1256,,,,,,152,,776
1990-05-21,Minnehaha,46099,,,,,33269,,,,,,5449,,33660
1990-05-21,Moody,46101,,,,,1953,,,,,,348,,1533
1990-05-21,Pennington,46103,,,,,14963,,,,,,3787,,23712
1990-05-21,Perkins,46105,,,,,994,,,,,,132,,1563
1990-05-21,Potter,46107,,,,,650,,,,,,69,,1593
1990-05-21,Roberts,46109,,,,,3333,,,,,,427,,1973
1990-05-21,Sanborn,46111,,,,,882,,,,,,108,,1144
1990-05-21,Shannon,46113,,,,,2507,,,,,,248,,597
1990-05-21,Spink,46115,,,,,2512,,,,,,387,,2112
1990-05-21,Stanley,46117,,,,,689,,,,,,128,,856
1990-05-21,Sully,46119,,,,,515,,,,,,34,,718
1990-05-21,Todd,46121,,,,,2165,,,,,,245,,721
1990-05-21,Tripp,46123,,,,,1700,,,,,,241,,2341
1990-05-21,Turner,46125,,,,,1716,,,,,,300,,3437
1990-05-21,Union,46127,,,,,3117,,,,,,523,,2238
1990-05-21,Walworth,46129,,,,,1100,,,,,,192,,2493
1990-05-21,Yankton,46135,,,,,4394,,,,,,786,,5152
1990-05-21,Ziebach,46137,,,,,507,,,,,,97,,492
1990-10-22,Aurora,46003,,,,,1238,,,,,,97,,851
1990-10-22,Beadle,46005,,,,,6159,,,,,,1046,,4656
1990-10-22,Bennett,46007,,,,,992,,,,,,95,,794
1990-10-22,Bon Homme,46009,,,,,2124,,,,,,186,,2371
1990-10-22,Brookings,46011,,,,,4959,,,,,,1949,,6998
1990-10-22,Brown,46013,,,,,11060,,,,,,1694,,9259
1990-10-22,Brule,46015,,,,,1987,,,,,,163,,1232
1990-10-22,Buffalo,46017,,,,,783,,,,,,34,,232
1990-10-22,Butte,46019,,,,,1122,,,,,,193,,3210
1990-10-22,Campbell,46021,,,,,217,,,,,,28,,1347
1990-10-22,Charles Mix,46023,,,,,3518,,,,,,253,,2031
1990-10-22,Clark,46025,,,,,1169,,,,,,142,,1658
1990-10-22,Clay,46027,,,,,3168,,,,,,795,,2832
1990-10-22,Codington,46029,,,,,5967,,,,,,1484,,5537
1990-10-22,Corson,46031,,,,,1235,,,,,,126,,964
1990-10-22,Custer,46033,,,,,1112,,,,,,377,,2305
1990-10-22,Davison,46035,,,,,4944,,,,,,992,,4617
1990-10-22,Day,46037,,,,,2570,,,,,,210,,1925
1990-10-22,Deuel,46039,,,,,1421,,,,,,311,,1440
1990-10-22,Dewey,46041,,,,,1893,,,,,,224,,1042
1990-10-22,Douglas,46043,,,,,599,,,,,,64,,1937
1990-10-22,Edmunds,46045,,,,,1436,,,,,,169,,1510
1990-10-22,Fall River,46047,,,,,1634,,,,,,405,,2571
1990-10-22,Faulk,46049,,,,,893,,,,,,74,,1033
1990-10-22,Grant,46051,,,,,2192,,,,,,447,,2557
1990-10-22,Gregory,46053,,,,,1743,,,,,,109,,1682
1990-10-22,Haakon,46055,,,,,447,,,,,,52,,1107
1990-10-22,Hamlin,46057,,,,,1157,,,,,,209,,1935
1990-10-22,Hand,46059,,,,,1278,,,,,,221,,1618
1990-10-22,Hanson,46061,,,,,959,,,,,,319,,782
1990-10-22,Harding,46063,,,,,301,,,,,,53,,783
1990-10-22,Hughes,46065,,,,,3084,,,,,,876,,6053
1990-10-22,Hutchinson,46067,,,,,1425,,,,,,151,,4191
1990-10-22,Hyde,46069,,,,,563,,,,,,64,,635
1990-10-22,Jackson,46071,,,,,628,,,,,,84,,959
1990-10-22,Jerauld,46073,,,,,783,,,,,,102,,931
1990-10-22,Jones,46075,,,,,280,,,,,,27,,714
1990-10-22,Kingsbury,46077,,,,,1370,,,,,,200,,2433
1990-10-22,Lake,46079,,,,,2966,,,,,,403,,3457
1990-10-22,Lawrence,46081,,,,,3989,,,,,,1054,,6831
1990-10-22,Lincoln,46083,,,,,3522,,,,,,742,,4634
1990-10-22,Lyman,46085,,,,,855,,,,,,76,,1235
1990-10-22,McCook,46087,,,,,1711,,,,,,312,,1991
1990-10-22,McPherson,46089,,,,,450,,,,,,77,,1917
1990-10-22,Marshall,46091,,,,,1722,,,,,,94,,1318
1990-10-22,Meade,46093,,,,,3928,,,,,,948,,6374
1990-10-22,Mellette,46095,,,,,603,,,,,,68,,662
1990-10-22,Miner,46097,,,,,1245,,,,,,153,,784
1990-10-22,Minnehaha,46099,,,,,34429,,,,,,5950,,34647
1990-10-22,Moody,46101,,,,,1974,,,,,,357,,1532
1990-10-22,Pennington,46103,,,,,16252,,,,,,4470,,24892
1990-10-22,Perkins,46105,,,,,1001,,,,,,131,,1582
1990-10-22,Potter,46107,,,,,659,,,,,,67,,1591
1990-10-22,Roberts,46109,,,,,3387,,,,,,439,,2006
1990-10-22,Sanborn,46111,,,,,895,,,,,,102,,1133
1990-10-22,Shannon,46113,,,,,2936,,,,,,476,,663
1990-10-22,Spink,46115,,,,,2543,,,,,,399,,2135
1990-10-22,Stanley,46117,,,,,706,,,,,,136,,902
1990-10-22,Sully,46119,,,,,530,,,,,,33,,738
1990-10-22,Todd,46121,,,,,2577,,,,,,363,,759
1990-10-22,Tripp,46123,,,,,1762,,,,,,249,,2387
1990-10-22,Turner,46125,,,,,1747,,,,,,312,,3483
1990-10-22,Union,46127,,,,,3144,,,,,,533,,2280
1990-10-22,Walworth,46129,,,,,1132,,,,,,209,,2511
1990-10-22,Yankton,46135,,,,,4572,,,,,,859,,5366
1990-10-22,Ziebach,46137,,,,,534,,,,,,97,,494
1992-05-18,Aurora,46003,,,,,1294,,,0,,,85,,790
1992-05-18,Beadle,46005,,,,,5793,,,6,,,986,,4383
1992-05-18,Bennett,46007,,,,,1066,,,0,,,90,,791
1992-05-18,Bon Homme,46009,,,,,2124,,,1,,,186,,2380
1992-05-18,Brookings,46011,,,,,4862,,,4,,,1918,,6782
1992-05-18,Brown,46013,,,,,10456,,,2,,,1513,,8690
1992-05-18,Brule,46015,,,,,1927,,,0,,,163,,1195
1992-05-18,Buffalo,46017,,,,,774,,,0,,,33,,227
1992-05-18,Butte,46019,,,,,1087,,,10,,,206,,2974
1992-05-18,Campbell,46021,,,,,209,,,0,,,20,,1210
1992-05-18,Charles Mix,46023,,,,,3347,,,0,,,240,,1918
1992-05-18,Clark,46025,,,,,1094,,,0,,,131,,1644
1992-05-18,Clay,46027,,,,,3038,,,0,,,754,,2689
1992-05-18,Codington,46029,,,,,5762,,,3,,,1425,,5312
1992-05-18,Corson,46031,,,,,1069,,,0,,,116,,909
1992-05-18,Custer,46033,,,,,1226,,,6,,,459,,2323
1992-05-18,Davison,46035,,,,,4578,,,3,,,895,,4327
1992-05-18,Day,46037,,,,,2492,,,0,,,204,,1841
1992-05-18,Deuel,46039,,,,,1311,,,0,,,282,,1373
1992-05-18,Dewey,46041,,,,,1729,,,0,,,172,,994
1992-05-18,Douglas,46043,,,,,563,,,0,,,64,,1875
1992-05-18,Edmunds,46045,,,,,1373,,,0,,,174,,1428
1992-05-18,Fall River,46047,,,,,1736,,,0,,,441,,2643
1992-05-18,Faulk,46049,,,,,821,,,0,,,51,,963
1992-05-18,Grant,46051,,,,,2171,,,0,,,431,,2404
1992-05-18,Gregory,46053,,,,,1706,,,0,,,106,,1624
1992-05-18,Haakon,46055,,,,,423,,,0,,,48,,1061
1992-05-18,Hamlin,46057,,,,,1213,,,0,,,213,,1912
1992-05-18,Hand,46059,,,,,1328,,,0,,,161,,1592
1992-05-18,Hanson,46061,,,,,954,,,0,,,298,,726
1992-05-18,Harding,46063,,,,,282,,,0,,,45,,740
1992-05-18,Hughes,46065,,,,,2872,,,0,,,772,,5836
1992-05-18,Hutchinson,46067,,,,,1360,,,0,,,155,,4087
1992-05-18,Hyde,46069,,,,,553,,,0,,,68,,647
1992-05-18,Jackson,46071,,,,,626,,,2,,,86,,948
1992-05-18,Jerauld,46073,,,,,746,,,0,,,76,,868
1992-05-18,Jones,46075,,,,,262,,,1,,,23,,657
1992-05-18,Kingsbury,46077,,,,,1327,,,0,,,192,,2347
1992-05-18,Lake,46079,,,,,2898,,,2,,,393,,3307
1992-05-18,Lawrence,46081,,,,,3883,,,9,,,1004,,6511
1992-05-18,Lincoln,46083,,,,,3514,,,1,,,768,,4627
1992-05-18,Lyman,46085,,,,,702,,,2,,,55,,1111
1992-05-18,McCook,46087,,,,,1616,,,1,,,275,,1778
1992-05-18,McPherson,46089,,,,,432,,,0,,,70,,1824
1992-05-18,Marshall,46091,,,,,1625,,,0,,,94,,1237
1992-05-18,Meade,46093,,,,,3875,,,13,,,966,,6387
1992-05-18,Mellette,46095,,,,,541,,,0,,,55,,605
1992-05-18,Miner,46097,,,,,1170,,,0,,,148,,746
1992-05-18,Minnehaha,46099,,,,,33425,,,20,,,5562,,34031
1992-05-18,Moody,46101,,,,,1898,,,0,,,340,,1467
1992-05-18,Pennington,46103,,,,,15859,,,133,,,4492,,24589
1992-05-18,Perkins,46105,,,,,1012,,,1,,,150,,1574
1992-05-18,Potter,46107,,,,,624,,,0,,,69,,1524
1992-05-18,Roberts,46109,,,,,3145,,,0,,,390,,1883
1992-05-18,Sanborn,46111,,,,,872,,,1,,,132,,1094
1992-05-18,Shannon,46113,,,,,3005,,,0,,,472,,664
1992-05-18,Spink,46115,,,,,2446,,,0,,,346,,2054
1992-05-18,Stanley,46117,,,,,705,,,0,,,132,,908
1992-05-18,Sully,46119,,,,,505,,,0,,,31,,695
1992-05-18,Todd,46121,,,,,2176,,,0,,,313,,666
1992-05-18,Tripp,46123,,,,,1675,,,0,,,220,,2341
